""	"pathway"	"pathway_members"	"pval"	"fdr"	"n"	"N"	"set_enrichment_score"
"D776"	"Phosphatidylcholine Biosynthesis PC(20:2(11Z,14Z)/24:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D777"	"Phosphatidylcholine Biosynthesis PC(20:2(11Z,14Z)/24:1(15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D778"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/14:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D779"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/14:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D780"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/15:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D781"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/16:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D782"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/16:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D783"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/18:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D784"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/18:1(11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D785"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/18:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D786"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/18:2(9Z,12Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D787"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/18:3(6Z,9Z,12Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D788"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/18:3(9Z,12Z,15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D789"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/18:4(6Z,9Z,12Z,15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D790"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/20:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D791"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/20:1(11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D792"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/20:2(11Z,14Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D793"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/20:3(5Z,8Z,11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D794"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/20:3(8Z,11Z,14Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D795"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/20:4(5Z,8Z,11Z,14Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D796"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/20:4(8Z,11Z,14Z,17Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D797"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/20:5(5Z,8Z,11Z,14Z,17Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D798"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/22:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D799"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/22:1(13Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D800"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/22:2(13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D801"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/22:4(7Z,10Z,13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D802"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/22:5(4Z,7Z,10Z,13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D803"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/22:5(7Z,10Z,13Z,16Z,19Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D804"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D805"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/24:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D806"	"Phosphatidylcholine Biosynthesis PC(20:3(5Z,8Z,11Z)/24:1(15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D807"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/14:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D808"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/14:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D809"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/15:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D810"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/16:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D811"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/16:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D812"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/18:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D813"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/18:1(11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D814"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/18:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D815"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/18:2(9Z,12Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D816"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/18:3(6Z,9Z,12Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D817"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/18:3(9Z,12Z,15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D818"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D819"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/20:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D820"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/20:1(11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D821"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/20:2(11Z,14Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D822"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/20:3(5Z,8Z,11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D823"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D824"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D825"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D826"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D827"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/22:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D828"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/22:1(13Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D829"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/22:2(13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D830"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D831"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D832"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D833"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D834"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/24:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D835"	"Phosphatidylcholine Biosynthesis PC(20:3(8Z,11Z,14Z)/24:1(15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D836"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/14:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D837"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/14:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D838"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/15:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D839"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/16:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D840"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/16:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D841"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/18:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D842"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/18:1(11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D843"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/18:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D844"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D845"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/18:3(6Z,9Z,12Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D846"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D847"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D848"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/20:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D849"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/20:1(11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D850"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/20:2(11Z,14Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D851"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/20:3(5Z,8Z,11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D852"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/20:3(8Z,11Z,14Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D853"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D854"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D855"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D856"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/22:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D857"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/22:1(13Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D858"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D859"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D860"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D861"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D862"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D863"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/24:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D864"	"Phosphatidylcholine Biosynthesis PC(20:4(5Z,8Z,11Z,14Z)/24:1(15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D865"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/14:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D866"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/14:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D867"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/15:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D868"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/16:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D869"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/16:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D870"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/18:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D871"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/18:1(11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D872"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/18:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D873"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/18:2(9Z,12Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D874"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D875"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D876"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D877"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/20:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D878"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/20:1(11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D879"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/20:2(11Z,14Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D880"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/20:3(5Z,8Z,11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D881"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/20:3(8Z,11Z,14Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D882"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D883"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D884"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D885"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/22:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D886"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/22:1(13Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D887"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/22:2(13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D888"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D889"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/22:5(4Z,7Z,10Z,13Z,16Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D890"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D891"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D892"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/24:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D893"	"Phosphatidylcholine Biosynthesis PC(20:4(8Z,11Z,14Z,17Z)/24:1(15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D894"	"Phosphatidylcholine Biosynthesis PC(20:5(5Z,8Z,11Z,14Z,17Z)/14:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D895"	"Phosphatidylcholine Biosynthesis PC(20:5(5Z,8Z,11Z,14Z,17Z)/14:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D896"	"Phosphatidylcholine Biosynthesis PC(20:5(5Z,8Z,11Z,14Z,17Z)/15:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D897"	"Phosphatidylcholine Biosynthesis PC(20:5(5Z,8Z,11Z,14Z,17Z)/16:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D898"	"Phosphatidylcholine Biosynthesis PC(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D899"	"Phosphatidylcholine Biosynthesis PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D900"	"Phosphatidylcholine Biosynthesis PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D901"	"Phosphatidylcholine Biosynthesis PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(9Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D902"	"Phosphatidylcholine Biosynthesis PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D903"	"Phosphatidylcholine Biosynthesis PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D904"	"Phosphatidylcholine Biosynthesis PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D905"	"Phosphatidylcholine Biosynthesis PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D906"	"Phosphatidylcholine Biosynthesis PC(20:5(5Z,8Z,11Z,14Z,17Z)/20:0)"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
"D907"	"Phosphatidylcholine Biosynthesis PC(20:5(5Z,8Z,11Z,14Z,17Z)/20:1(11Z))"	"HMDB0001565;HMDB0000097"	0.878328648096095	0.881545969151392	2	21	0.374551971326165
